Partido;Localidad;link Indec;Velocidad (Mbps);Provincia;Accesos
BUENOS AIRES;General Belgrano;General Belgrano;6301010;20;16 
BUENOS AIRES;General Belgrano;General Belgrano;6301010;23;1 
BUENOS AIRES;General Belgrano;General Belgrano;6301010;30;8 
BUENOS AIRES;General Belgrano;Gorchs;6301020;0,512;1 
BUENOS AIRES;General Belgrano;Gorchs;6301020;4;5 
BUENOS AIRES;General Belgrano;Gorchs;6301020;6;15 
BUENOS AIRES;General Belgrano;Gorchs;6301020;8;12 
BUENOS AIRES;General Belgrano;Gorchs;6301020;12;9 
BUENOS AIRES;General Belgrano;Gorchs;6301020;15;2 
BUENOS AIRES;General Belgrano;Gorchs;6301020;30;1 
BUENOS AIRES;General Guido;General Guido;6308010;1;66 
BUENOS AIRES;General Guido;General Guido;6308010;5;5 
BUENOS AIRES;General Guido;General Guido;6308010;8;162 
BUENOS AIRES;General Guido;General Guido;6308010;15;88 
BUENOS AIRES;General Guido;General Guido;6308010;25;103 
BUENOS AIRES;General Guido;General Guido;6308010;35;106 
BUENOS AIRES;General Guido;Labarden;6308020;1;45 
BUENOS AIRES;General Guido;Labarden;6308020;3;27 
BUENOS AIRES;General Juan Madariaga;General Juan Madariaga;6315010;0,75;6 
BUENOS AIRES;General Juan Madariaga;General Juan Madariaga;6315010;2;1 
BUENOS AIRES;General Juan Madariaga;General Juan Madariaga;6315010;3,5;140 
BUENOS AIRES;General Juan Madariaga;General Juan Madariaga;6315010;4;1 
BUENOS AIRES;General Juan Madariaga;General Juan Madariaga;6315010;6;3.764 
BUENOS AIRES;General Juan Madariaga;General Juan Madariaga;6315010;8;161 
BUENOS AIRES;General Juan Madariaga;General Juan Madariaga;6315010;10;165 
BUENOS AIRES;General Juan Madariaga;General Juan Madariaga;6315010;15;145 
BUENOS AIRES;General Juan Madariaga;General Juan Madariaga;6315010;20;1.162 
BUENOS AIRES;General Juan Madariaga;General Juan Madariaga;6315010;30;269 
BUENOS AIRES;General Juan Madariaga;General Juan Madariaga;6315010;50;983 
BUENOS AIRES;General Juan Madariaga;General Juan Madariaga;6315010;100;304 
BUENOS AIRES;General La Madrid;General La Madrid;6322010;0,75;100 
BUENOS AIRES;General La Madrid;General La Madrid;6322010;3,5;1.173 
BUENOS AIRES;General La Madrid;General La Madrid;6322010;8;782 
BUENOS AIRES;General La Madrid;General La Madrid;6322010;10;110 
BUENOS AIRES;General La Madrid;General La Madrid;6322010;15;1.331 
BUENOS AIRES;General La Madrid;General La Madrid;6322010;30;47 
BUENOS AIRES;General La Madrid;General La Madrid;6322010;31;381 
BUENOS AIRES;General La Madrid;General La Madrid;6322010;61;19 
BUENOS AIRES;General La Madrid;General La Madrid;6322010;100;3 
BUENOS AIRES;General La Madrid;Las Martinetas;6322030;9;14 
BUENOS AIRES;General La Madrid;Las Martinetas;6322030;16;2 
BUENOS AIRES;General Las Heras;General Las Heras  (Est. Las Heras);6329020;0;2.222 
BUENOS AIRES;General Las Heras;General Las Heras  (Est. Las Heras);6329020;0,5;1 
BUENOS AIRES;General Las Heras;General Las Heras  (Est. Las Heras);6329020;0,75;6 
BUENOS AIRES;General Las Heras;General Las Heras  (Est. Las Heras);6329020;1;1 
BUENOS AIRES;General Las Heras;General Las Heras  (Est. Las Heras);6329020;3,5;121 
BUENOS AIRES;General Las Heras;General Las Heras  (Est. Las Heras);6329020;8;61 
BUENOS AIRES;General Las Heras;General Las Heras  (Est. Las Heras);6329020;10;1 
BUENOS AIRES;General Las Heras;General Las Heras  (Est. Las Heras);6329020;15;84 
BUENOS AIRES;General Las Heras;Lozano;6329020;0,5;1 
BUENOS AIRES;General Las Heras;Villars;6329060;0;1 
BUENOS AIRES;General Las Heras;Villars;6329060;8;2 
BUENOS AIRES;General Las Heras;Villars;6329060;24;1 
BUENOS AIRES;General Las Heras;Villars;6329060;40;26 
BUENOS AIRES;General Las Heras;Villars;6329060;48;2 
BUENOS AIRES;General Las Heras;Villars;6329060;80;195 
BUENOS AIRES;General Las Heras;Villars;6329060;160;23 
BUENOS AIRES;General Las Heras;Villars;6329060;240;18 
BUENOS AIRES;General Las Heras;Villars;6329060;320;3 
BUENOS AIRES;General Lavalle;Chacras de San Clemente;6336020;4;1 
BUENOS AIRES;General Lavalle;General Lavalle;6336020;0;68 
BUENOS AIRES;General Lavalle;General Lavalle;6336020;0,512;1 
BUENOS AIRES;General Lavalle;General Lavalle;6336020;4;156 
BUENOS AIRES;General Lavalle;General Lavalle;6336020;6;203 
BUENOS AIRES;General Lavalle;General Lavalle;6336020;100;4 
BUENOS AIRES;General Lavalle;OTROS;Sin Datos;30;1 
BUENOS AIRES;General Lavalle;Pavón;6336030;4;3 
BUENOS AIRES;General Lavalle;Pavón;6336030;60;192 
BUENOS AIRES;General Lavalle;Pavón;6336030;120;29 
BUENOS AIRES;General Lavalle;Pavón;6336030;240;2 
BUENOS AIRES;General Paz;Loma Verde;6343020;2;72 
BUENOS AIRES;General Paz;Loma Verde;6343020;3;30 
BUENOS AIRES;General Paz;Loma Verde;6343020;7;103 
BUENOS AIRES;General Paz;Ranchos;6343030;0;11 
BUENOS AIRES;General Paz;Ranchos;6343030;2;465 
BUENOS AIRES;General Paz;Ranchos;6343030;3;467 
BUENOS AIRES;General Paz;Ranchos;6343030;3,5;24 
BUENOS AIRES;General Paz;Ranchos;6343030;7;810 
BUENOS AIRES;General Paz;Ranchos;6343030;8;75 
BUENOS AIRES;General Paz;Ranchos;6343030;10;51 
BUENOS AIRES;General Paz;Ranchos;6343030;13;4 
BUENOS AIRES;General Paz;Ranchos;6343030;15;1.351 
BUENOS AIRES;General Paz;Ranchos;6343030;20;173 
BUENOS AIRES;General Paz;Ranchos;6343030;30;304 
BUENOS AIRES;General Paz;Ranchos;6343030;50;30 
BUENOS AIRES;General Paz;Villanueva  (Ap. Río Salado);6343040;2;44 
BUENOS AIRES;General Paz;Villanueva  (Ap. Río Salado);6343040;3;36 
BUENOS AIRES;General Paz;Villanueva  (Ap. Río Salado);6343040;6;9 
BUENOS AIRES;General Paz;Villanueva  (Ap. Río Salado);6343040;7;52 
BUENOS AIRES;General Paz;Villanueva  (Ap. Río Salado);6343040;8;16 
BUENOS AIRES;General Paz;Villanueva  (Ap. Río Salado);6343040;12;7 
BUENOS AIRES;General Paz;Villanueva  (Ap. Río Salado);6343040;15;1 
BUENOS AIRES;General Paz;Villanueva  (Ap. Río Salado);6343040;30;1 
BUENOS AIRES;General Pinto;Colonia San Ricardo  (Est. Iriarte);6351010;0;1 
BUENOS AIRES;General Pinto;Colonia San Ricardo  (Est. Iriarte);6351010;1;45 
BUENOS AIRES;General Pinto;Colonia San Ricardo  (Est. Iriarte);6351010;2;63 
BUENOS AIRES;General Pinto;Colonia San Ricardo  (Est. Iriarte);6351010;3;53 
BUENOS AIRES;General Pinto;Colonia San Ricardo  (Est. Iriarte);6351010;4;2 
BUENOS AIRES;General Pinto;Colonia San Ricardo  (Est. Iriarte);6351010;5;13 
BUENOS AIRES;General Pinto;Colonia San Ricardo  (Est. Iriarte);6351010;10;85 
BUENOS AIRES;General Pinto;Colonia San Ricardo  (Est. Iriarte);6351010;15;2 
BUENOS AIRES;General Pinto;Colonia San Ricardo  (Est. Iriarte);6351010;20;6 
BUENOS AIRES;General Pinto;General Pinto;6351020;0,5;1 
BUENOS AIRES;General Pinto;Germania  (Est. Mayor José Orellano);6351030;3;1.112 
BUENOS AIRES;General Pinto;Villa Francia  (Est. Coronel Granada);6351040;0,5;2 
BUENOS AIRES;General Pinto;Villa Francia  (Est. Coronel Granada);6351040;5;332 
BUENOS AIRES;General Pueyrredón;Barrio Colinas Verdes;6351020;6;27 
BUENOS AIRES;General Pueyrredón;Barrio Colinas Verdes;6351020;8;5 
BUENOS AIRES;General Pueyrredón;Barrio Colinas Verdes;6351020;10;20 
BUENOS AIRES;General Pueyrredón;Barrio Colinas Verdes;6351020;15;3 
BUENOS AIRES;General Pueyrredón;Barrio El Boquerón;6357020;5;4 
BUENOS AIRES;General Pueyrredón;Barrio El Boquerón;6357020;6;51 
BUENOS AIRES;General Pueyrredón;Barrio El Boquerón;6357020;10;11 
BUENOS AIRES;General Pueyrredón;Barrio El Boquerón;6357020;12;16 
BUENOS AIRES;General Pueyrredón;Barrio El Boquerón;6357020;15;11 
BUENOS AIRES;General Pueyrredón;Barrio El Boquerón;6357020;25;4 
BUENOS AIRES;General Pueyrredón;Barrio El Boquerón;6357020;30;2 
BUENOS AIRES;General Pueyrredón;Barrio El Casal;6357110;6;42 
BUENOS AIRES;General Pueyrredón;Barrio El Casal;6357110;8;5 
BUENOS AIRES;General Pueyrredón;Barrio El Casal;6357110;10;36 
BUENOS AIRES;General Pueyrredón;Barrio El Casal;6357110;15;7 
BUENOS AIRES;General Pueyrredón;Barrio El Casal;6357110;25;4 
BUENOS AIRES;General Pueyrredón;Barrio El Coyunco;6357110;6;60 
BUENOS AIRES;General Pueyrredón;Barrio El Coyunco;6357110;10;9 
BUENOS AIRES;General Pueyrredón;Barrio El Coyunco;6357110;12;21 
BUENOS AIRES;General Pueyrredón;Barrio El Coyunco;6357110;15;11 
BUENOS AIRES;General Pueyrredón;Barrio El Coyunco;6357110;20;6 
BUENOS AIRES;General Pueyrredón;Barrio El Coyunco;6357110;25;2 
BUENOS AIRES;General Pueyrredón;Barrio El Coyunco;6357110;30;3 
BUENOS AIRES;General Pueyrredón;Barrio La Gloria;6357050;6;205 
BUENOS AIRES;General Pueyrredón;Barrio La Gloria;6357050;10;35 
BUENOS AIRES;General Pueyrredón;Barrio La Gloria;6357050;12;95 
BUENOS AIRES;General Pueyrredón;Barrio La Gloria;6357050;15;10 
BUENOS AIRES;General Pueyrredón;Barrio La Gloria;6357050;25;5 
BUENOS AIRES;General Pueyrredón;Barrio Santa Paula;6357060;5;2 
BUENOS AIRES;General Pueyrredón;Barrio Santa Paula;6357060;6;61 
BUENOS AIRES;General Pueyrredón;Barrio Santa Paula;6357060;8;7 
BUENOS AIRES;General Pueyrredón;Barrio Santa Paula;6357060;10;58 
BUENOS AIRES;General Pueyrredón;Barrio Santa Paula;6357060;15;72 
BUENOS AIRES;General Pueyrredón;Barrio Santa Paula;6357060;20;19 
BUENOS AIRES;General Pueyrredón;Barrio Santa Paula;6357060;30;2 
BUENOS AIRES;General Pueyrredón;Barrio Santa Paula;6357060;50;3 
BUENOS AIRES;General Pueyrredón;Batán;6357070;0,5;1 
BUENOS AIRES;General Pueyrredón;Batán;6357070;6;1.366 
BUENOS AIRES;General Pueyrredón;Batán;6357070;8;130 
BUENOS AIRES;General Pueyrredón;Batán;6357070;10;431 
BUENOS AIRES;General Pueyrredón;Batán;6357070;12;12 
BUENOS AIRES;General Pueyrredón;Batán;6357070;15;36 
BUENOS AIRES;General Pueyrredón;Batán;6357070;20;7 
BUENOS AIRES;General Pueyrredón;Batán;6357070;25;13 
BUENOS AIRES;General Pueyrredón;Batán;6357070;50;579 
BUENOS AIRES;General Pueyrredón;Batán;6357070;100;860 
BUENOS AIRES;General Pueyrredón;Camet;6357090;4;165 
BUENOS AIRES;General Pueyrredón;Camet;6357090;6;394 
BUENOS AIRES;General Pueyrredón;Camet;6357090;10;296 
BUENOS AIRES;General Pueyrredón;Camet;6357090;12;1 
BUENOS AIRES;General Pueyrredón;Camet;6357090;15;14 
BUENOS AIRES;General Pueyrredón;Camet;6357090;25;686 
BUENOS AIRES;General Pueyrredón;Camet;6357090;50;710 
BUENOS AIRES;General Pueyrredón;Camet;6357090;100;425 
BUENOS AIRES;General Pueyrredón;Chapadmalal;6357080;0,512;1 
BUENOS AIRES;General Pueyrredón;Chapadmalal;6357080;3;30 
BUENOS AIRES;General Pueyrredón;Chapadmalal;6357080;3,5;19 
BUENOS AIRES;General Pueyrredón;Chapadmalal;6357080;5;1 
BUENOS AIRES;General Pueyrredón;Chapadmalal;6357080;6;196 
BUENOS AIRES;General Pueyrredón;Chapadmalal;6357080;8;11 
BUENOS AIRES;General Pueyrredón;Chapadmalal;6357080;10;68 
BUENOS AIRES;General Pueyrredón;Chapadmalal;6357080;12;40 
BUENOS AIRES;General Pueyrredón;Chapadmalal;6357080;15;106 
BUENOS AIRES;General Pueyrredón;Chapadmalal;6357080;25;3 
BUENOS AIRES;General Pueyrredón;Chapadmalal;6357080;30;1.684 
BUENOS AIRES;General Pueyrredón;El Marquesado;6357090;3;8 
BUENOS AIRES;General Pueyrredón;Estación Chapadmalal;6357100;5;4 
BUENOS AIRES;General Pueyrredón;Estación Chapadmalal;6357100;6;284 
BUENOS AIRES;General Pueyrredón;Estación Chapadmalal;6357100;8;18 
BUENOS AIRES;General Pueyrredón;Estación Chapadmalal;6357100;10;154 
BUENOS AIRES;General Pueyrredón;Estación Chapadmalal;6357100;12;2 
BUENOS AIRES;General Pueyrredón;Estación Chapadmalal;6357100;15;13 
BUENOS AIRES;General Pueyrredón;Estación Chapadmalal;6357100;25;9 
BUENOS AIRES;General Pueyrredón;Estación Chapadmalal;6357100;50;35 
BUENOS AIRES;General Pueyrredón;Estación Chapadmalal;6357100;100;28 
BUENOS AIRES;General Pueyrredón;Mar del Plata;6357110;0;142 
BUENOS AIRES;General Pueyrredón;Mar del Plata;6357110;0,5;34 
BUENOS AIRES;General Pueyrredón;Mar del Plata;6357110;0,512;4 
BUENOS AIRES;General Pueyrredón;Mar del Plata;6357110;0,75;367 
BUENOS AIRES;General Pueyrredón;Mar del Plata;6357110;1;259 
BUENOS AIRES;General Pueyrredón;Mar del Plata;6357110;2;20 
BUENOS AIRES;General Pueyrredón;Mar del Plata;6357110;3;40 
BUENOS AIRES;General Pueyrredón;Mar del Plata;6357110;3,5;3.332 
BUENOS AIRES;General Pueyrredón;Mar del Plata;6357110;5;22 
BUENOS AIRES;General Pueyrredón;Mar del Plata;6357110;6;1.094 
BUENOS AIRES;General Pueyrredón;Mar del Plata;6357110;8;3.345 
BUENOS AIRES;General Pueyrredón;Mar del Plata;6357110;10;544 
BUENOS AIRES;General Pueyrredón;Mar del Plata;6357110;12;156 
BUENOS AIRES;General Pueyrredón;Mar del Plata;6357110;15;8.404 
BUENOS AIRES;General Pueyrredón;Mar del Plata;6357110;20;1.203 
BUENOS AIRES;General Pueyrredón;Mar del Plata;6357110;25;97 
BUENOS AIRES;General Pueyrredón;Mar del Plata;6357110;30;45.573 
BUENOS AIRES;General Pueyrredón;Mar del Plata;6357110;50;67.627 
BUENOS AIRES;General Pueyrredón;Mar del Plata;6357110;70;29 
BUENOS AIRES;General Pueyrredón;Mar del Plata;6357110;100;84.600 
BUENOS AIRES;General Pueyrredón;Mar del Plata;6357110;160;4 
BUENOS AIRES;General Pueyrredón;Mar del Plata;6357110;300;51.094 
BUENOS AIRES;General Pueyrredón;Mar del Plata;6357110;500;5.100 
BUENOS AIRES;General Pueyrredón;Mar del Plata;6357110;600;2.717 
BUENOS AIRES;General Pueyrredón;Mar del Plata;6357110;1000;1.086 
BUENOS AIRES;General Pueyrredón;Otros;Sin Datos;10;22 
BUENOS AIRES;General Pueyrredón;Otros;Sin Datos;15;78 
BUENOS AIRES;General Pueyrredón;Otros;Sin Datos;20;42 
BUENOS AIRES;General Pueyrredón;Otros;Sin Datos;30;7 
BUENOS AIRES;General Pueyrredón;Otros;Sin Datos;50;2 
BUENOS AIRES;General Pueyrredón;Sierra de los Padres;6357120;0,75;3 
BUENOS AIRES;General Pueyrredón;Sierra de los Padres;6357120;3;1 
BUENOS AIRES;General Pueyrredón;Sierra de los Padres;6357120;3,5;128 
BUENOS AIRES;General Pueyrredón;Sierra de los Padres;6357120;6;135 
BUENOS AIRES;General Pueyrredón;Sierra de los Padres;6357120;8;148 
BUENOS AIRES;General Pueyrredón;Sierra de los Padres;6357120;10;58 
BUENOS AIRES;General Pueyrredón;Sierra de los Padres;6357120;12;40 
BUENOS AIRES;General Pueyrredón;Sierra de los Padres;6357120;15;751 
BUENOS AIRES;General Pueyrredón;Sierra de los Padres;6357120;20;475 
BUENOS AIRES;General Pueyrredón;Sierra de los Padres;6357120;25;6 
BUENOS AIRES;General Pueyrredón;Sierra de los Padres;6357120;30;20 
BUENOS AIRES;General Pueyrredón;Sierra de los Padres;6357120;50;3 
BUENOS AIRES;General Rodríguez;Barrio Ruta 24 Kilómetro 10;6364030;5;2 
BUENOS AIRES;General Rodríguez;General Rodríguez;6364030;0;1 
BUENOS AIRES;General Rodríguez;General Rodríguez;6364030;0,5;2 
BUENOS AIRES;General Rodríguez;General Rodríguez;6364030;0,512;1 
BUENOS AIRES;General Rodríguez;General Rodríguez;6364030;0,75;46 
BUENOS AIRES;General Rodríguez;General Rodríguez;6364030;1;2 
BUENOS AIRES;General Rodríguez;General Rodríguez;6364030;3;3 
BUENOS AIRES;General Rodríguez;General Rodríguez;6364030;3,5;680 
BUENOS AIRES;General Rodríguez;General Rodríguez;6364030;5;12 
BUENOS AIRES;General Rodríguez;General Rodríguez;6364030;6;1 
BUENOS AIRES;General Rodríguez;General Rodríguez;6364030;7;183 
BUENOS AIRES;General Rodríguez;General Rodríguez;6364030;8;300 
BUENOS AIRES;General Rodríguez;General Rodríguez;6364030;10;72 
BUENOS AIRES;General Rodríguez;General Rodríguez;6364030;15;270 
BUENOS AIRES;General Rodríguez;General Rodríguez;6364030;20;6.576 
BUENOS AIRES;General Rodríguez;General Rodríguez;6364030;30;7.207 
BUENOS AIRES;General Rodríguez;General Rodríguez;6364030;50;552 
BUENOS AIRES;General Rodríguez;General Rodríguez;6364030;60;310 
BUENOS AIRES;General Rodríguez;General Rodríguez;6364030;75;3 
BUENOS AIRES;General Rodríguez;General Rodríguez;6364030;100;3.187 
BUENOS AIRES;General Rodríguez;General Rodríguez;6364030;150;2.379 
BUENOS AIRES;General Rodríguez;General Rodríguez;6364030;300;5.592 
BUENOS AIRES;General Rodríguez;General Rodríguez;6364030;500;726 
BUENOS AIRES;General Rodríguez;General Rodríguez;6364030;1000;1.121 
BUENOS AIRES;General San Martín;Barrio Parque General San Martin;6371010;1;1 
BUENOS AIRES;General San Martín;Barrio Parque General San Martin;6371010;10;1 
BUENOS AIRES;General San Martín;Barrio Parque General San Martin;6371010;20;1 
BUENOS AIRES;General San Martín;Barrio Parque General San Martin;6371010;30;2.355 
BUENOS AIRES;General San Martín;Barrio Parque General San Martin;6371010;50;95 
BUENOS AIRES;General San Martín;Barrio Parque General San Martin;6371010;100;56 
BUENOS AIRES;General San Martín;Barrio Parque General San Martin;6371010;300;20 
BUENOS AIRES;General San Martín;Barrio Parque General San Martin;6371010;500;1 
BUENOS AIRES;General San Martín;Billinghurst;6371010;5;1 
BUENOS AIRES;General San Martín;Billinghurst;6371010;10;20 
BUENOS AIRES;General San Martín;Billinghurst;6371010;20;1 
BUENOS AIRES;General San Martín;Billinghurst;6371010;50;2.456 
BUENOS AIRES;General San Martín;Billinghurst;6371010;60;13 
BUENOS AIRES;General San Martín;Billinghurst;6371010;75;1 
BUENOS AIRES;General San Martín;Billinghurst;6371010;100;885 
BUENOS AIRES;General San Martín;Billinghurst;6371010;150;376 
BUENOS AIRES;General San Martín;Billinghurst;6371010;300;653 
BUENOS AIRES;General San Martín;Billinghurst;6371010;500;36 
BUENOS AIRES;General San Martín;Billinghurst;6371010;600;46 
BUENOS AIRES;General San Martín;Billinghurst;6371010;1000;198 
BUENOS AIRES;General San Martín;Ciudad Del Libertador General San Martin;6371010;0;3 
BUENOS AIRES;General San Martín;Ciudad Del Libertador General San Martin;6371010;0,5;7 
BUENOS AIRES;General San Martín;Ciudad Del Libertador General San Martin;6371010;0,512;4 
BUENOS AIRES;General San Martín;Ciudad Del Libertador General San Martin;6371010;0,75;26 
BUENOS AIRES;General San Martín;Ciudad Del Libertador General San Martin;6371010;1;114 
BUENOS AIRES;General San Martín;Ciudad Del Libertador General San Martin;6371010;2;4 
BUENOS AIRES;General San Martín;Ciudad Del Libertador General San Martin;6371010;3;196 
BUENOS AIRES;General San Martín;Ciudad Del Libertador General San Martin;6371010;3,5;73 
BUENOS AIRES;General San Martín;Ciudad Del Libertador General San Martin;6371010;5;20 
BUENOS AIRES;General San Martín;Ciudad Del Libertador General San Martin;6371010;6;218 
BUENOS AIRES;General San Martín;Ciudad Del Libertador General San Martin;6371010;8;15 
BUENOS AIRES;General San Martín;Ciudad Del Libertador General San Martin;6371010;10;317 
BUENOS AIRES;General San Martín;Ciudad Del Libertador General San Martin;6371010;15;49 
BUENOS AIRES;General San Martín;Ciudad Del Libertador General San Martin;6371010;20;145 
BUENOS AIRES;General San Martín;Ciudad Del Libertador General San Martin;6371010;25;3 
BUENOS AIRES;General San Martín;Ciudad Del Libertador General San Martin;6371010;30;53 
BUENOS AIRES;General San Martín;Ciudad Del Libertador General San Martin;6371010;50;5.406 
BUENOS AIRES;General San Martín;Ciudad Del Libertador General San Martin;6371010;60;350 
BUENOS AIRES;General San Martín;Ciudad Del Libertador General San Martin;6371010;75;6 
BUENOS AIRES;General San Martín;Ciudad Del Libertador General San Martin;6371010;100;11.300 
BUENOS AIRES;General San Martín;Ciudad Del Libertador General San Martin;6371010;150;2.675 
BUENOS AIRES;General San Martín;Ciudad Del Libertador General San Martin;6371010;200;2 
BUENOS AIRES;General San Martín;Ciudad Del Libertador General San Martin;6371010;300;12.043 
BUENOS AIRES;General San Martín;Ciudad Del Libertador General San Martin;6371010;500;1.259 
BUENOS AIRES;General San Martín;Ciudad Del Libertador General San Martin;6371010;600;119 
BUENOS AIRES;General San Martín;Ciudad Del Libertador General San Martin;6371010;1000;1.741 
BUENOS AIRES;General San Martín;Ciudad Jardin El Libertador;6371010;1;2 
BUENOS AIRES;General San Martín;Ciudad Jardin El Libertador;6371010;3;3 
BUENOS AIRES;General San Martín;OTROS;Sin Datos;0,75;4 
BUENOS AIRES;General San Martín;OTROS;Sin Datos;3,5;7 
BUENOS AIRES;General San Martín;Va Ma Irene De Los Remedios De Escalada;6371010;10;2 
BUENOS AIRES;General San Martín;Va Ma Irene De Los Remedios De Escalada;6371010;50;2 
BUENOS AIRES;General San Martín;Va Ma Irene De Los Remedios De Escalada;6371010;150;19 
BUENOS AIRES;General San Martín;Va Ma Irene De Los Remedios De Escalada;6371010;300;43 
BUENOS AIRES;General San Martín;Va Ma Irene De Los Remedios De Escalada;6371010;500;4 
BUENOS AIRES;General San Martín;Va Ma Irene De Los Remedios De Escalada;6371010;1000;19 
BUENOS AIRES;General San Martín;Villa Ayacucho;6371010;5;1 
BUENOS AIRES;General San Martín;Villa Ayacucho;6371010;10;3 
BUENOS AIRES;General San Martín;Villa Ayacucho;6371010;20;1 
BUENOS AIRES;General San Martín;Villa Ayacucho;6371010;50;285 
BUENOS AIRES;General San Martín;Villa Ayacucho;6371010;60;1 
BUENOS AIRES;General San Martín;Villa Ayacucho;6371010;100;123 
BUENOS AIRES;General San Martín;Villa Ayacucho;6371010;150;30 
BUENOS AIRES;General San Martín;Villa Ayacucho;6371010;300;110 
BUENOS AIRES;General San Martín;Villa Ayacucho;6371010;500;2 
BUENOS AIRES;General San Martín;Villa Ayacucho;6371010;600;8 
BUENOS AIRES;General San Martín;Villa Ayacucho;6371010;1000;16 
BUENOS AIRES;General San Martín;Villa Ballester;6371010;0;2 
BUENOS AIRES;General San Martín;Villa Ballester;6371010;0,75;16 
BUENOS AIRES;General San Martín;Villa Ballester;6371010;1;68 
BUENOS AIRES;General San Martín;Villa Ballester;6371010;2;2 
BUENOS AIRES;General San Martín;Villa Ballester;6371010;3;174 
BUENOS AIRES;General San Martín;Villa Ballester;6371010;3,5;30 
BUENOS AIRES;General San Martín;Villa Ballester;6371010;4;49 
BUENOS AIRES;General San Martín;Villa Ballester;6371010;5;61 
BUENOS AIRES;General San Martín;Villa Ballester;6371010;6;157 
