Provincia,Partido,Localidad,link Indec,Velocidad (Mbps),Accesos
BUENOS AIRES,General Rodríguez,General Rodríguez,6364030,150.0,2
BUENOS AIRES,General Rodríguez,General Rodríguez,6364030,300.0,5
BUENOS AIRES,General Rodríguez,General Rodríguez,6364030,500.0,726
BUENOS AIRES,General Rodríguez,General Rodríguez,6364030,1000.0,1
BUENOS AIRES,General San Martín,Barrio Parque General San Martin,6371010,1.0,1
BUENOS AIRES,General San Martín,Barrio Parque General San Martin,6371010,10.0,1
BUENOS AIRES,General San Martín,Barrio Parque General San Martin,6371010,20.0,1
BUENOS AIRES,General San Martín,Barrio Parque General San Martin,6371010,30.0,2
BUENOS AIRES,General San Martín,Barrio Parque General San Martin,6371010,50.0,95
BUENOS AIRES,General San Martín,Barrio Parque General San Martin,6371010,100.0,56
BUENOS AIRES,General San Martín,Barrio Parque General San Martin,6371010,300.0,20
BUENOS AIRES,General San Martín,Barrio Parque General San Martin,6371010,500.0,1
BUENOS AIRES,General San Martín,Billinghurst,6371010,5.0,1
BUENOS AIRES,General San Martín,Billinghurst,6371010,10.0,20
BUENOS AIRES,General San Martín,Billinghurst,6371010,20.0,1
BUENOS AIRES,General San Martín,Billinghurst,6371010,50.0,2
BUENOS AIRES,General San Martín,Billinghurst,6371010,60.0,13
BUENOS AIRES,General San Martín,Billinghurst,6371010,75.0,1
BUENOS AIRES,General San Martín,Billinghurst,6371010,100.0,885
BUENOS AIRES,General San Martín,Billinghurst,6371010,150.0,376
BUENOS AIRES,General San Martín,Billinghurst,6371010,300.0,653
BUENOS AIRES,General San Martín,Billinghurst,6371010,500.0,36
BUENOS AIRES,General San Martín,Billinghurst,6371010,600.0,46
BUENOS AIRES,General San Martín,Billinghurst,6371010,1000.0,198
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010,0.0,3
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010,0.5,7
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010,0.512,4
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010,0.75,26
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010,1.0,114
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010,2.0,4
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010,3.0,196
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010,3.5,73
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010,5.0,20
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010,6.0,218
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010,8.0,15
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010,10.0,317
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010,15.0,49
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010,20.0,145
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010,25.0,3
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010,30.0,53
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010,50.0,5
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010,60.0,350
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010,75.0,6
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010,100.0,11
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010,150.0,2
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010,200.0,2
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010,300.0,12
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010,500.0,1
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010,600.0,119
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010,1000.0,1
BUENOS AIRES,General San Martín,Ciudad Jardin El Libertador,6371010,1.0,2
BUENOS AIRES,General San Martín,Ciudad Jardin El Libertador,6371010,3.0,3
BUENOS AIRES,General San Martín,OTROS,Sin Datos,0.75,4
BUENOS AIRES,General San Martín,OTROS,Sin Datos,3.5,7
BUENOS AIRES,General San Martín,Va Ma Irene De Los Remedios De Escalada,6371010,10.0,2
BUENOS AIRES,General San Martín,Va Ma Irene De Los Remedios De Escalada,6371010,50.0,2
BUENOS AIRES,General San Martín,Va Ma Irene De Los Remedios De Escalada,6371010,150.0,19
BUENOS AIRES,General San Martín,Va Ma Irene De Los Remedios De Escalada,6371010,300.0,43
BUENOS AIRES,General San Martín,Va Ma Irene De Los Remedios De Escalada,6371010,500.0,4
BUENOS AIRES,General San Martín,Va Ma Irene De Los Remedios De Escalada,6371010,1000.0,19
BUENOS AIRES,General San Martín,Villa Ayacucho,6371010,5.0,1
BUENOS AIRES,General San Martín,Villa Ayacucho,6371010,10.0,3
BUENOS AIRES,General San Martín,Villa Ayacucho,6371010,20.0,1
BUENOS AIRES,General San Martín,Villa Ayacucho,6371010,50.0,285
BUENOS AIRES,General San Martín,Villa Ayacucho,6371010,60.0,1
BUENOS AIRES,General San Martín,Villa Ayacucho,6371010,100.0,123
BUENOS AIRES,General San Martín,Villa Ayacucho,6371010,150.0,30
BUENOS AIRES,General San Martín,Villa Ayacucho,6371010,300.0,110
BUENOS AIRES,General San Martín,Villa Ayacucho,6371010,500.0,2
BUENOS AIRES,General San Martín,Villa Ayacucho,6371010,600.0,8
BUENOS AIRES,General San Martín,Villa Ayacucho,6371010,1000.0,16
BUENOS AIRES,General San Martín,Villa Ballester,6371010,0.0,2
BUENOS AIRES,General San Martín,Villa Ballester,6371010,0.75,16
BUENOS AIRES,General San Martín,Villa Ballester,6371010,1.0,68
BUENOS AIRES,General San Martín,Villa Ballester,6371010,2.0,2
BUENOS AIRES,General San Martín,Villa Ballester,6371010,3.0,174
BUENOS AIRES,General San Martín,Villa Ballester,6371010,3.5,30
BUENOS AIRES,General San Martín,Villa Ballester,6371010,4.0,49
BUENOS AIRES,General San Martín,Villa Ballester,6371010,5.0,61
BUENOS AIRES,General San Martín,Villa Ballester,6371010,6.0,157
BUENOS AIRES,General San Martín,Villa Ballester,6371010,8.0,52
BUENOS AIRES,General San Martín,Villa Ballester,6371010,10.0,180
BUENOS AIRES,General San Martín,Villa Ballester,6371010,15.0,8
BUENOS AIRES,General San Martín,Villa Ballester,6371010,20.0,81
BUENOS AIRES,General San Martín,Villa Ballester,6371010,25.0,1
BUENOS AIRES,General San Martín,Villa Ballester,6371010,30.0,2
BUENOS AIRES,General San Martín,Villa Ballester,6371010,50.0,4
BUENOS AIRES,General San Martín,Villa Ballester,6371010,60.0,12
BUENOS AIRES,General San Martín,Villa Ballester,6371010,75.0,2
BUENOS AIRES,General San Martín,Villa Ballester,6371010,100.0,10
BUENOS AIRES,General San Martín,Villa Ballester,6371010,150.0,685
BUENOS AIRES,General San Martín,Villa Ballester,6371010,300.0,9
BUENOS AIRES,General San Martín,Villa Ballester,6371010,500.0,1
BUENOS AIRES,General San Martín,Villa Ballester,6371010,600.0,139
BUENOS AIRES,General San Martín,Villa Ballester,6371010,1000.0,555
BUENOS AIRES,General San Martín,Villa Bernardo Monteagudo,6371010,5.0,1
BUENOS AIRES,General San Martín,Villa Bernardo Monteagudo,6371010,10.0,10
BUENOS AIRES,General San Martín,Villa Bernardo Monteagudo,6371010,20.0,1
BUENOS AIRES,General San Martín,Villa Bernardo Monteagudo,6371010,30.0,1
BUENOS AIRES,General San Martín,Villa Bernardo Monteagudo,6371010,50.0,706
BUENOS AIRES,General San Martín,Villa Bernardo Monteagudo,6371010,60.0,7
BUENOS AIRES,General San Martín,Villa Bernardo Monteagudo,6371010,75.0,2
BUENOS AIRES,General San Martín,Villa Bernardo Monteagudo,6371010,100.0,309
BUENOS AIRES,General San Martín,Villa Bernardo Monteagudo,6371010,150.0,124
BUENOS AIRES,General San Martín,Villa Bernardo Monteagudo,6371010,300.0,342
BUENOS AIRES,General San Martín,Villa Bernardo Monteagudo,6371010,500.0,37
BUENOS AIRES,General San Martín,Villa Bernardo Monteagudo,6371010,600.0,14
BUENOS AIRES,General San Martín,Villa Bernardo Monteagudo,6371010,1000.0,61
BUENOS AIRES,General San Martín,Villa Chacabuco,6371010,5.0,4
BUENOS AIRES,General San Martín,Villa Chacabuco,6371010,10.0,10
BUENOS AIRES,General San Martín,Villa Chacabuco,6371010,15.0,1
BUENOS AIRES,General San Martín,Villa Chacabuco,6371010,20.0,2
BUENOS AIRES,General San Martín,Villa Chacabuco,6371010,25.0,1
BUENOS AIRES,General San Martín,Villa Chacabuco,6371010,50.0,62
BUENOS AIRES,General San Martín,Villa Chacabuco,6371010,60.0,6
BUENOS AIRES,General San Martín,Villa Chacabuco,6371010,75.0,3
BUENOS AIRES,General San Martín,Villa Chacabuco,6371010,100.0,48
BUENOS AIRES,General San Martín,Villa Chacabuco,6371010,150.0,216
BUENOS AIRES,General San Martín,Villa Chacabuco,6371010,300.0,334
BUENOS AIRES,General San Martín,Villa Chacabuco,6371010,500.0,45
BUENOS AIRES,General San Martín,Villa Chacabuco,6371010,1000.0,91
BUENOS AIRES,General San Martín,Villa Coronel Jose M. Zapiola,6371010,5.0,1
BUENOS AIRES,General San Martín,Villa Coronel Jose M. Zapiola,6371010,10.0,20
BUENOS AIRES,General San Martín,Villa Coronel Jose M. Zapiola,6371010,15.0,1
BUENOS AIRES,General San Martín,Villa Coronel Jose M. Zapiola,6371010,20.0,2
BUENOS AIRES,General San Martín,Villa Coronel Jose M. Zapiola,6371010,30.0,1
BUENOS AIRES,General San Martín,Villa Coronel Jose M. Zapiola,6371010,50.0,1
BUENOS AIRES,General San Martín,Villa Coronel Jose M. Zapiola,6371010,60.0,14
BUENOS AIRES,General San Martín,Villa Coronel Jose M. Zapiola,6371010,75.0,1
BUENOS AIRES,General San Martín,Villa Coronel Jose M. Zapiola,6371010,100.0,593
BUENOS AIRES,General San Martín,Villa Coronel Jose M. Zapiola,6371010,150.0,344
BUENOS AIRES,General San Martín,Villa Coronel Jose M. Zapiola,6371010,300.0,802
BUENOS AIRES,General San Martín,Villa Coronel Jose M. Zapiola,6371010,500.0,84
BUENOS AIRES,General San Martín,Villa Coronel Jose M. Zapiola,6371010,600.0,39
BUENOS AIRES,General San Martín,Villa Coronel Jose M. Zapiola,6371010,1000.0,142
BUENOS AIRES,General San Martín,Villa General Antonio J.  De Sucre,6371010,5.0,1
BUENOS AIRES,General San Martín,Villa General Antonio J.  De Sucre,6371010,10.0,11
BUENOS AIRES,General San Martín,Villa General Antonio J.  De Sucre,6371010,50.0,533
BUENOS AIRES,General San Martín,Villa General Antonio J.  De Sucre,6371010,60.0,3
BUENOS AIRES,General San Martín,Villa General Antonio J.  De Sucre,6371010,100.0,249
BUENOS AIRES,General San Martín,Villa General Antonio J.  De Sucre,6371010,150.0,138
BUENOS AIRES,General San Martín,Villa General Antonio J.  De Sucre,6371010,300.0,346
BUENOS AIRES,General San Martín,Villa General Antonio J.  De Sucre,6371010,500.0,19
BUENOS AIRES,General San Martín,Villa General Antonio J.  De Sucre,6371010,600.0,32
BUENOS AIRES,General San Martín,Villa General Antonio J.  De Sucre,6371010,1000.0,55
BUENOS AIRES,General San Martín,Villa General Eugenio Necochea,6371010,5.0,3
BUENOS AIRES,General San Martín,Villa General Eugenio Necochea,6371010,10.0,40
BUENOS AIRES,General San Martín,Villa General Eugenio Necochea,6371010,50.0,1
BUENOS AIRES,General San Martín,Villa General Eugenio Necochea,6371010,60.0,27
BUENOS AIRES,General San Martín,Villa General Eugenio Necochea,6371010,75.0,1
BUENOS AIRES,General San Martín,Villa General Eugenio Necochea,6371010,100.0,750
BUENOS AIRES,General San Martín,Villa General Eugenio Necochea,6371010,150.0,949
BUENOS AIRES,General San Martín,Villa General Eugenio Necochea,6371010,300.0,1
BUENOS AIRES,General San Martín,Villa General Eugenio Necochea,6371010,500.0,216
BUENOS AIRES,General San Martín,Villa General Eugenio Necochea,6371010,600.0,51
BUENOS AIRES,General San Martín,Villa General Eugenio Necochea,6371010,1000.0,279
BUENOS AIRES,General San Martín,Villa General Jose Tomas Guido,6371010,10.0,17
BUENOS AIRES,General San Martín,Villa General Jose Tomas Guido,6371010,30.0,1
BUENOS AIRES,General San Martín,Villa General Jose Tomas Guido,6371010,50.0,1
BUENOS AIRES,General San Martín,Villa General Jose Tomas Guido,6371010,60.0,7
BUENOS AIRES,General San Martín,Villa General Jose Tomas Guido,6371010,75.0,2
BUENOS AIRES,General San Martín,Villa General Jose Tomas Guido,6371010,100.0,701
BUENOS AIRES,General San Martín,Villa General Jose Tomas Guido,6371010,150.0,356
BUENOS AIRES,General San Martín,Villa General Jose Tomas Guido,6371010,300.0,855
BUENOS AIRES,General San Martín,Villa General Jose Tomas Guido,6371010,500.0,77
BUENOS AIRES,General San Martín,Villa General Jose Tomas Guido,6371010,600.0,61
BUENOS AIRES,General San Martín,Villa General Jose Tomas Guido,6371010,1000.0,116
BUENOS AIRES,General San Martín,Villa General Juan G. Las Heras,6371010,10.0,10
BUENOS AIRES,General San Martín,Villa General Juan G. Las Heras,6371010,50.0,698
BUENOS AIRES,General San Martín,Villa General Juan G. Las Heras,6371010,60.0,4
BUENOS AIRES,General San Martín,Villa General Juan G. Las Heras,6371010,75.0,1
BUENOS AIRES,General San Martín,Villa General Juan G. Las Heras,6371010,100.0,333
BUENOS AIRES,General San Martín,Villa General Juan G. Las Heras,6371010,150.0,159
BUENOS AIRES,General San Martín,Villa General Juan G. Las Heras,6371010,300.0,411
BUENOS AIRES,General San Martín,Villa General Juan G. Las Heras,6371010,500.0,41
BUENOS AIRES,General San Martín,Villa General Juan G. Las Heras,6371010,600.0,37
BUENOS AIRES,General San Martín,Villa General Juan G. Las Heras,6371010,1000.0,53
BUENOS AIRES,General San Martín,Villa Godoy Cruz,6371010,10.0,8
BUENOS AIRES,General San Martín,Villa Godoy Cruz,6371010,50.0,838
BUENOS AIRES,General San Martín,Villa Godoy Cruz,6371010,60.0,5
BUENOS AIRES,General San Martín,Villa Godoy Cruz,6371010,75.0,2
BUENOS AIRES,General San Martín,Villa Godoy Cruz,6371010,100.0,373
BUENOS AIRES,General San Martín,Villa Godoy Cruz,6371010,150.0,171
BUENOS AIRES,General San Martín,Villa Godoy Cruz,6371010,300.0,438
BUENOS AIRES,General San Martín,Villa Godoy Cruz,6371010,500.0,42
BUENOS AIRES,General San Martín,Villa Godoy Cruz,6371010,600.0,35
BUENOS AIRES,General San Martín,Villa Godoy Cruz,6371010,1000.0,58
BUENOS AIRES,General San Martín,Villa Granaderos De San Martín,6371010,0.512,5
BUENOS AIRES,General San Martín,Villa Granaderos De San Martín,6371010,1.0,30
BUENOS AIRES,General San Martín,Villa Granaderos De San Martín,6371010,2.0,47
BUENOS AIRES,General San Martín,Villa Granaderos De San Martín,6371010,3.0,46
BUENOS AIRES,General San Martín,Villa Granaderos De San Martín,6371010,4.0,49
BUENOS AIRES,General San Martín,Villa Granaderos De San Martín,6371010,5.0,44
BUENOS AIRES,General San Martín,Villa Granaderos De San Martín,6371010,6.0,58
BUENOS AIRES,General San Martín,Villa Granaderos De San Martín,6371010,8.0,66
BUENOS AIRES,General San Martín,Villa Granaderos De San Martín,6371010,10.0,46
BUENOS AIRES,General San Martín,Villa Granaderos De San Martín,6371010,20.0,5
BUENOS AIRES,General San Martín,Villa Granaderos De San Martín,6371010,30.0,1
BUENOS AIRES,General San Martín,Villa Granaderos De San Martín,6371010,50.0,1
BUENOS AIRES,General San Martín,Villa Granaderos De San Martín,6371010,60.0,7
BUENOS AIRES,General San Martín,Villa Granaderos De San Martín,6371010,75.0,2
BUENOS AIRES,General San Martín,Villa Granaderos De San Martín,6371010,100.0,734
BUENOS AIRES,General San Martín,Villa Granaderos De San Martín,6371010,150.0,399
BUENOS AIRES,General San Martín,Villa Granaderos De San Martín,6371010,300.0,609
BUENOS AIRES,General San Martín,Villa Granaderos De San Martín,6371010,500.0,58
BUENOS AIRES,General San Martín,Villa Granaderos De San Martín,6371010,600.0,35
BUENOS AIRES,General San Martín,Villa Granaderos De San Martín,6371010,1000.0,114
BUENOS AIRES,General San Martín,Villa Gregoria Matorras,6371010,5.0,1
BUENOS AIRES,General San Martín,Villa Gregoria Matorras,6371010,10.0,16
BUENOS AIRES,General San Martín,Villa Gregoria Matorras,6371010,15.0,1
BUENOS AIRES,General San Martín,Villa Gregoria Matorras,6371010,50.0,1
BUENOS AIRES,General San Martín,Villa Gregoria Matorras,6371010,60.0,11
BUENOS AIRES,General San Martín,Villa Gregoria Matorras,6371010,100.0,609
BUENOS AIRES,General San Martín,Villa Gregoria Matorras,6371010,150.0,232
BUENOS AIRES,General San Martín,Villa Gregoria Matorras,6371010,300.0,700
BUENOS AIRES,General San Martín,Villa Gregoria Matorras,6371010,500.0,51
BUENOS AIRES,General San Martín,Villa Gregoria Matorras,6371010,600.0,45
BUENOS AIRES,General San Martín,Villa Gregoria Matorras,6371010,1000.0,127
BUENOS AIRES,General San Martín,Villa José León Suarez,6371010,0.0,7
BUENOS AIRES,General San Martín,Villa José León Suarez,6371010,0.5,1
BUENOS AIRES,General San Martín,Villa José León Suarez,6371010,0.75,8
BUENOS AIRES,General San Martín,Villa José León Suarez,6371010,1.0,22
BUENOS AIRES,General San Martín,Villa José León Suarez,6371010,2.0,1
BUENOS AIRES,General San Martín,Villa José León Suarez,6371010,3.0,36
BUENOS AIRES,General San Martín,Villa José León Suarez,6371010,3.5,8
BUENOS AIRES,General San Martín,Villa José León Suarez,6371010,5.0,2
BUENOS AIRES,General San Martín,Villa José León Suarez,6371010,6.0,110
BUENOS AIRES,General San Martín,Villa José León Suarez,6371010,10.0,153
BUENOS AIRES,General San Martín,Villa José León Suarez,6371010,12.0,191
BUENOS AIRES,General San Martín,Villa José León Suarez,6371010,15.0,3
BUENOS AIRES,General San Martín,Villa José León Suarez,6371010,18.0,0
BUENOS AIRES,General San Martín,Villa José León Suarez,6371010,20.0,102
BUENOS AIRES,General San Martín,Villa José León Suarez,6371010,25.0,101
BUENOS AIRES,General San Martín,Villa José León Suarez,6371010,30.0,22
BUENOS AIRES,General San Martín,Villa José León Suarez,6371010,50.0,635
BUENOS AIRES,General San Martín,Villa José León Suarez,6371010,60.0,10
BUENOS AIRES,General San Martín,Villa José León Suarez,6371010,100.0,3
BUENOS AIRES,General San Martín,Villa José León Suarez,6371010,150.0,375
BUENOS AIRES,General San Martín,Villa José León Suarez,6371010,200.0,481
BUENOS AIRES,General San Martín,Villa José León Suarez,6371010,300.0,1
BUENOS AIRES,General San Martín,Villa José León Suarez,6371010,500.0,183
BUENOS AIRES,General San Martín,Villa José León Suarez,6371010,600.0,16
BUENOS AIRES,General San Martín,Villa José León Suarez,6371010,1000.0,144
BUENOS AIRES,General San Martín,Villa Juan Martín De Pueyrredon,6371010,5.0,3
BUENOS AIRES,General San Martín,Villa Juan Martín De Pueyrredon,6371010,10.0,16
BUENOS AIRES,General San Martín,Villa Juan Martín De Pueyrredon,6371010,15.0,1
BUENOS AIRES,General San Martín,Villa Juan Martín De Pueyrredon,6371010,50.0,1
BUENOS AIRES,General San Martín,Villa Juan Martín De Pueyrredon,6371010,60.0,10
BUENOS AIRES,General San Martín,Villa Juan Martín De Pueyrredon,6371010,75.0,1
BUENOS AIRES,General San Martín,Villa Juan Martín De Pueyrredon,6371010,100.0,751
BUENOS AIRES,General San Martín,Villa Juan Martín De Pueyrredon,6371010,150.0,282
BUENOS AIRES,General San Martín,Villa Juan Martín De Pueyrredon,6371010,300.0,747
BUENOS AIRES,General San Martín,Villa Juan Martín De Pueyrredon,6371010,500.0,66
BUENOS AIRES,General San Martín,Villa Juan Martín De Pueyrredon,6371010,600.0,49
BUENOS AIRES,General San Martín,Villa Juan Martín De Pueyrredon,6371010,1000.0,111
BUENOS AIRES,General San Martín,Villa Libertad,6371010,5.0,1
BUENOS AIRES,General San Martín,Villa Libertad,6371010,10.0,20
BUENOS AIRES,General San Martín,Villa Libertad,6371010,50.0,1
BUENOS AIRES,General San Martín,Villa Libertad,6371010,60.0,8
BUENOS AIRES,General San Martín,Villa Libertad,6371010,100.0,711
BUENOS AIRES,General San Martín,Villa Libertad,6371010,150.0,261
BUENOS AIRES,General San Martín,Villa Libertad,6371010,300.0,739
BUENOS AIRES,General San Martín,Villa Libertad,6371010,500.0,83
BUENOS AIRES,General San Martín,Villa Libertad,6371010,600.0,46
BUENOS AIRES,General San Martín,Villa Libertad,6371010,1000.0,122
BUENOS AIRES,General San Martín,Villa Lynch,6371010,0.0,1
BUENOS AIRES,General San Martín,Villa Lynch,6371010,0.5,2
BUENOS AIRES,General San Martín,Villa Lynch,6371010,0.75,3
BUENOS AIRES,General San Martín,Villa Lynch,6371010,1.0,11
BUENOS AIRES,General San Martín,Villa Lynch,6371010,3.0,9
BUENOS AIRES,General San Martín,Villa Lynch,6371010,3.5,8
